index_x,Country Code,Port Location,Port Name,Port Authority,Address,Phone,Fax,800 Number,Email,Web Site,Latitude,Longitude,UN/LOCODE,Port Type,Port Size,index_y,Country
5093,TUN,La Goulette,Port of La Goulette,Office of Merchant Navy and Ports,"Administrative building-2060
La Goulette 3029
Tunisia",216 71 735 300,216 71 735 812,,ommp@ommp.nat.tn,www.ommp.nat.tn,"36° 48' 36"" N","10° 17' 58"" E",,Seaport,Small,,
5094,TUN,Menzel Bourguiba,Port of Menzel Bourguiba,Office of Merchant Navy and Ports,"Administrative building-2060
La Goulette 3029
Tunisia",216 71 735 300,216 71 735 812,,ommp@ommp.nat.tn,www.ommp.nat.tn,"37° 9' 43"" N","9° 48' 24"" E",TNMBA,"Pier, Jetty or Wharf",Small,,
5097,TUN,Sousse,Port of Sousse,Office of Merchant Navy and Ports,"Administrative building-2060
La Goulette 3029
Tunisia",216 71 735 300,216 71 735 812,,ommp@ommp.nat.tn,www.ommp.nat.tn,"35° 49' 27"" N","10° 38' 42"" E",TNSUS,Seaport,Small,,
5098,TUN,Zarzis,Port of Zarzis,Office of Merchant Navy and Ports,"Administrative building-2060
La Goulette 3029
Tunisia",216 71 735 300,216 71 735 812,,ommp@ommp.nat.tn,www.ommp.nat.tn,"33° 29' 19"" N","11° 7' 5"" E",,Harbor,Small,,
5108,TUR,Akdeniz,Port of Akdeniz,Ortadogu Antalya Port Management Inc,"Buyuk Liman
Antalya 07070
Turkey",90 242 259 1380,90 242 259 1357,,info@portakdeniz.com,www.portakdeniz.com,"36° 50' 4"" N","30° 36' 29"" E",,Seaport,Small,,
5109,TUR,Alanya,Port of Alanya,ALIDAS Alanya Liman Isletmesi,"Carsi Mah. Iskele Meydani
Alanya 07400
Turkey",90 242 513 39 96,90 242 511 35 98,,info@alanyaseaport.com,www.alanyaseaport.com,"36° 32' 19"" N","32° 0' 3"" E",TRALA,Harbor,Small,,
5110,TUR,Alemdar,Port of Alemdar,Alemdar Diliskelesi Liman Isletmeleri A.S.,Turkey,262 754 76 00,262 754 76 06,,,,"40° 46' 6"" N","29° 32' 14"" E",,Port Terminal,Small,,
5113,TUR,Ayvalik,Port of Ayvalik,,"Ayvalik
Turkey",,,,,,"39° 19' 12"" N","26° 41' 29"" E",,Harbor,Small,,
5114,TUR,Bandirma,Port of Bandirma,General Directorate of Turkish Railways (TCDD),"TCDD Liman Isletmesi Mudurlugu
Bandirma
Turkey",266 718 20 00,262 713 60 11,,bandirmaliman@tcdd.gov.tr,www.tcdd.gov.tr,"40° 21' 15"" N","27° 57' 41"" E",TRBDM,Seaport,Small,,
5115,TUR,Bartin,Port of Bartin,Municipality of Bartin,"Kirtepe Mahallesi
Hukumet Cad No 14
Bartin
Turkey",378 238 58 51,,,bartinlb@denizcilik.gov.tr,,"41° 41' 11"" N","32° 13' 43"" E",TRBTN,Seaport,Small,,
5116,TUR,Bodrum,Port of Bodrum,Port Authority of Bodrum,"Karada Marina
Neyzen Tevfik Cad No 5
Bodrum 48400
Turkey",90 252 316 1860,90 252 316 1406,,,,"37° 1' 47"" N","27° 25' 46"" E",TRBXN,Harbor,Small,,
5119,TUR,Cesme,Port of Cesme,Cesme Port Authority,"Ulusoy Cesme Liman Islet
Atadag Cad, No 2
Cesme
Turkey",90 232 712 8749,90 232 712 0427,,ulas@ulusoysealines.com,www.ulusoysealines.com,"38° 19' 24"" N","26° 17' 56"" E",TRCES,Harbor,Small,,
5120,TUR,Ceyhan,Botas (Ceyhan) Oil Terminal,Botas International Limited,"Haydar Aliyev Terminali
Ceyhan / ADANA 01944
Turkey",90 322 355 1700,90 322 355 1892,,info@botasint.com,www.botasint.com,"36° 52' 30"" N","35° 55' 52"" E",,"Pier, Jetty or Wharf",Small,,
5121,TUR,Derince,Port of Derince,General Directorate of Turkish Sate Railways (TCDD),"TCDD Liman Iþletmesi Mudurlugu
Derince
Turkey",262 239 90 21,262 223 42 78,,derinceliman@tcdd.gov.tr,www.tcdd.gov.tr,"40° 45' 4"" N","29° 50' 31"" E",TRDRC,Seaport,Small,,
5122,TUR,Dikili,Port of Dikili,Dikili Port Authority,"Ataturk Caddesi No 11
Dikili
Izmir
Turkey",,,,info@portofdikili.com,,"39° 4' 14"" N","26° 53' 12"" E",TRDIK,"Pier, Jetty or Wharf",Small,,
5125,TUR,Fatsa,Port of Fatsa,Fatsa Port Authority,"Liman Baskanligi
Fatsa
Turkey",90 452 423 4338,90 452 423 1169,,,,"41° 2' 38"" N","37° 29' 20"" E",TRFAS,Harbor,Small,,
5126,TUR,Fethiye,Port of Fethiye,Fethiye Liman Baskanligi,"Fethiye Belediye Baskanligi
Fethiye, Mugla
Turkey",90 252 614 1187,90 252 614 4235,,belediyem@fethiye.bel.tr,www.fethiye.bel.tr,"36° 37' 34"" N","29° 6' 10"" E",TRFET,Harbor,Small,,
5127,TUR,Finike,Port of Finike,Finike Port Authority,"Liman Baskanligi
Finike
Antalya 07740
Turkey",90 242 855 3787,90 242 855 2643,,finike@seturmarinas.com,,"36° 17' 38"" N","30° 9' 0"" E",TRFIN,Harbor,Small,,
5128,TUR,Gelibolu,Port of Gelibolu,Deniz Ulastirmasi Genel Mudurlugu,"Gelibolu Liman Baskanligi
Gelibolu 17500
Turkey",,,,,,"40° 24' 19"" N","26° 40' 13"" E",TRGEL,Harbor,Small,,
5130,TUR,Giresun,Port of Giresun,Cakiroglu Giresun Liman Isletmesi A.S.,"Ataturk Bulvari
Sultanselim Mahallesi No 9
Giresun
Turkey",454 216 1490,454 212 1734,,,,"40° 55' 10"" N","38° 22' 49"" E",TRGIR,Harbor,Small,,
5131,TUR,Gocek,Port of Gocek,Gocek Port Authority,"Liman Baskanligi
Fethiye
Turkey",90 252 697 5600,,,,,"36° 45' 12"" N","28° 56' 1"" E",TRGCK,Harbor,Small,,
5132,TUR,Gorele,Port of Gorele,Gorele Port Authority,"Mebus Sevket Bey Cad
Kumyali Mah, No 42
Gorele, Giresun
Turkey",90 454 513 1047,90 454 513 1047,,,,"41° 2' 7"" N","39° 0' 20"" E",TRGOR,Harbor,Small,,
5133,TUR,Gulluk,Port of Gulluk,Gulluk Port Authority,"Turkiye Denizcilik Isletmeleri
Gulluk Isletme Mudurlugu
Gulluk, Mugla
Turkey",90 252 522 2220,90 252 522 2669,,,,"37° 14' 18"" N","27° 35' 45"" E",TRGUL,Seaport,Small,,
5135,TUR,Hopa,Port of Hopa,Park Shipping Hopa Port Management Co.,"Liman Isletmesi Mudurlugu
Hopa 08600
Turkey",466 351 22 59,466 351 47 91,,,,"41° 24' 42"" N","41° 25' 48"" E",TRHOP,Harbor,Small,,
5136,TUR,Icdas,Icdas Jetty,Icdas Celik Enerji Tersane ve Ulasim Sanayi AS,"Icdas Tesisleri
Degirmencik Koyu Mevki
Biga, Canakkale 17200
Turkey",90 286 364 5800,90 286 364 5800,,biga.liman@icdas.com.tr,www.icdas.com.tr,"40° 27' 55"" N","27° 16' 11"" E",,"Pier, Jetty or Wharf",Small,,
5137,TUR,Inebolu,Port of Inebolu,Inebolu Port Authority,"Inebolu Liman Baskanligi
Inebolu, Kastamonu 37500
Turkey",90 366 811 4016,90 366 811 3232,,,,"41° 58' 46"" N","33° 46' 3"" E",TRINE,Harbor,Small,,
5138,TUR,Iskenderun,Port of Iskenderun,General Directorate of Turkish State Railways (TCDD),"TCDD Liman Isletmesi Mudurlugu
Iskenderun
Turkey",326 614 00 44,326 613 24 24,,iskenderunliman@tcdd.gov.tr,www.tcdd.gov.tr,"36° 35' 57"" N","36° 11' 8"" E",TRISK,Harbor,Small,,
5141,TUR,Izmit,Port of Izmit,Atalar Mah,"Mehmet Akif Ersoy Cad No 34
Yarimca, Kocaeli 41740
Turkey",90 262 528 3754,90 262 528 4790,,,www.izmitlimanbaskanligi.gov.tr,"40° 45' 30"" N","29° 54' 49"" E",TRIZT,Seaport,Small,,
5142,TUR,Karabiga,Port of Karabiga,Karabiga Municipality,"Karabiga
Turkey",90 286 354 1146,,,,,"40° 24' 8"" N","27° 18' 24"" E",TRKRB,Harbor,Small,,
5143,TUR,Kusadasi,Port of Kusadasi,Ege Liman Isletmeleri A.S.,"Guvercinada Caddesi  No:2
Kusadasi, Aydin District 09400
Turkey",90 256 614 1581,90 256 614 1310,,azizg@egeports.com,www.egeports.com,"37° 52' 0"" N","27° 15' 31"" E",TRKUS,Seaport,Small,,
5144,TUR,Marmaris,Port of Marmaris,Marmaris Port Authority,"Liman Baskanligi
Gunnucek Yolu
Marmaris Limani, Marmaris 48700
Turkey",90 252 412 0303,90 252 413 1326,,info@marmariscruiseport.com,www.marmariscruiseport.com,"36° 50' 58"" N","28° 16' 47"" E",TRMRM,Harbor,Small,,
5146,TUR,Mudanya,Port of Mudanya,Mudanya Port Authority,"Liman Baskanligi
Mudanya
Turkey",90 224 544 1650,90 224 544 1657,,mudanya@mudanya.bel.tr,,"40° 22' 37"" N","28° 52' 51"" E",TRMUD,Harbor,Small,,
5148,TUR,Ordu,Port of Ordu,Cakiroglu Ordu Liman Isletmesi A.S.,"Tasbasi Mahallesi
Ataturk Bulvari No 23
Ordu
Turkey",212 262 02 83,212 223 43 20,,,,"40° 59' 44"" N","37° 52' 35"" E",TRORD,"Pier, Jetty or Wharf",Very Small,,
5149,TUR,Rize,Port of Rize,Rize Liman Isletme Sefligi,"Inonu Bulvari
Rize 53100
Turkey",464 223 45 68,464 223 30 77,,riport@riport.com,www.riport.com,"41° 2' 16"" N","40° 30' 43"" E",TRRIZ,Seaport,Small,,
5150,TUR,Samsun,Port of Samsun,General Directorate of Turkish State Railways (TCDD),"TCDD Liman Isletmesi Mudurlugu
Samsun 55100
Turkey",362 445 16 56,362 445 16 26,,samsunliman@tcdd.gov.tr,www.tcdd.gov.tr,"41° 17' 59"" N","36° 20' 40"" E",TRSSX,Seaport,Small,,
5152,TUR,Sinop,Port of Sinop,Cakiroglu Sinop Liman Isletmesi AS,"Meydankapi Mahallesi
Iskele Caddesi
Sinop
Turkey",90 368 261 7155,90 368 261 4122,,sinoplb@denizcilik.gov.tr,,"42° 1' 24"" N","35° 8' 54"" E",TRSIC,Harbor,Small,,
5153,TUR,Tasucu,Port of Tasucu,Tasucu Limani,"Seka Limani
Tasucu, Silifke
Turkey",90 324 741 2591,90 324 741 4997,,sekaak@tt.net.net.tr,,"36° 18' 46"" N","33° 53' 5"" E",TRTAS,Harbor,Small,,
5154,TUR,Tekirdag,Port of Tekirdag,Akport Tekirdag Isletmesi,"Barbaros Yolu Uzeri
Liman
Tekirdag
Turkey",90 282 261 08 00,90 282 261 23 46,,akport@akport.com.tr,www.akport.com.tr,"40° 58' 3"" N","27° 30' 45"" E",TRTEK,Harbor,Small,,
5155,TUR,Trabzon,Port of Trabzon,Turkish Maritime Organization,"Trabzon Liman
Isletmesi Mudurlugu
Trabzon
Turkey",90 462 321 1156,90 462 327 1004,,,,"41° 0' 20"" N","39° 44' 18"" E",TRTZX,Harbor,Small,,
5156,TUR,Zeytinburnu,Port of Zeytinburnu,Leytinburnu Liman Ysletmeleri San. Ve Tic. A.S.,"Kennedy Cd. (Eski Kum Iskeleleri)
Zeytinburnu
Turkey",212 679 90 01,212 679 90 00,,,,"40° 58' 49"" N","28° 53' 44"" E",TRZEY,"Pier, Jetty or Wharf",Small,,
5157,TUR,Zonguldak,Port of Zonguldak,TTK Transport Management Directorate,"Zonguldak
Turkey",372 252 10 31,372 251 19 00,,,,"41° 27' 25"" N","31° 47' 5"" E",TRZON,Harbor,Small,,
5159,TCA,Cockburn Harbour,Cockburn Harbour,Maritime Department,"Butterfield Square
Providenciales
Turks and Caicos Islands",649-941-3148,649-941-4213,,tcimaritime@tciway.tc,www.turksandcaicosislands.gov.tc,"21° 29' 38"" N","71° 32' 10"" W",,Seaport,Small,,
5160,TCA,Grand Turk,Grand Turk Port,Maritime Department,"Butterfield Square
Providenciales
Turks and Caicos Islands",649-941-3148,649-941-4213,,tcimaritime@tciway.tc,www.turksandcaicosislands.gov.tc,"21° 26' 1"" N","71° 8' 51"" W",,"Pier, Jetty or Wharf",Small,,
5161,TCA,Providenciales,Port of Providenciales,Maritime Department,"Butterfield Square
Providenciales
Turks and Caicos Islands",649-941-3148,649-941-4213,,tcimaritime@tciway.tc,www.turksandcaicosislands.gov.tc,"21° 45' 46"" N","72° 15' 34"" W",TCPLS,"Pier, Jetty or Wharf",Small,,
5162,TUV,Funafuti,Port of Funafuti,Funafuti Port Authority,"Ministry of Communication and Transport
Vaiaku
Funafuti
Tuvalu",688 20054,688 20058,,marine@tuvalu.tv,,"8° 30' 10"" S","179° 11' 45"" E",TVFUN,"Pier, Jetty or Wharf",Very Small,,
5163,UKR,Belgorod - Dnestronsky,Port of Belgorod - Dnestronsky,,"81 Shabskaya str.
Belgorod - Dnestrovsky 67700
Ukraine",+38 04849,,,mail@bdport.odessa.ukrtel.net,www.bdport.com.ua,"46° 10' 51"" N","30° 22' 32"" E",,Seaport,Small,,
5164,UKR,Berdyansk,Port of Berdyansk,,"Ul. M. of Gor'kiy, 13/7, g.
Berdyansk, Zaporozh'ye 71112
Ukraine",+ 380 (6153) 32210,+ 380 (6153) 36593,,,www.ukrport.org.ua,"46° 45' 5"" N","36° 46' 37"" E",UAERD,Seaport,Small,,
5165,UKR,Evpatoria,Port of Evpatoria,Yevpatoria Merchant Sea Port.,"1 Moryakov Sq.
Yevpatoria, Crimea 97416
Ukraine",380 6569 32106,380 6569 62241,,,ukrport.org.ua,"45° 11' 18"" N","33° 22' 30"" E",,Seaport,Small,,
5166,UKR,Feodosia,Port of Feodosia,,"Feodosia
Ukraine",,,,,www.ukrport.org.ua,"45° 1' 35"" N","35° 23' 32"" E",,Seaport,Small,,
5168,UKR,Izmail,Port of Izmail,,"Portovay street, 7
Izmail 68600
Ukraine",04841 2-62-58,048412-54-69,,izm-port@te.net.ua,www.izmport.com.ua,"45° 19' 49"" N","28° 49' 9"" E",UAIZM,River Port,Small,,
5174,UKR,Oktyabrsk,Port of Oktyabrsk,,"PO Box 170
Nikolayev 54052
Ukraine",+ 380 (512) 550780,+ 380 (512) 551963,,,,"46° 50' 54"" N","31° 58' 28"" E",UAOCT,Seaport,Small,,
5175,UKR,Reni,Port of Reni,,"188 Dunaiskaya str.
Reni, Odessa Province 68802
Ukraine",+380 (4840) 21091,+380 (4840) 21031,,ovsport@reni.uptel.net,ukrport.org.ua,"45° 24' 58"" N","28° 17' 32"" E",UARNI,River Port,Small,,
5177,UKR,Skadovsk,Port of Skadovsk,,"2 Proletarskaya St
Skadovsk, Kherson Province 75700
Ukraine",+ 380 (5537) 22507,+ 380 (5537) 24590,,,ukrport.org.ua,"46° 6' 24"" N","32° 54' 41"" E",UASKD,Harbor,Small,,
5178,UKR,Ust-Dunaisk,Port of Ust-Dunaisk,,"2 Pridunaiskaya Str.
Vilkovo, Odessa Province 68355
Ukraine",+ 380 (4843) 31135,,,vilport@odtel.net,ukrport.org.ua,"45° 28' 1"" N","29° 42' 40"" E",,"Pier, Jetty or Wharf",Small,,
5179,UKR,Yalta,Port of Yalta,,"5 Roosevelt Str.
Yalta, Crimea 98600
Ukraine",+ 380 (654) 326909,+ 380 (654) 323926,,yasco@mail.ylt.crimea.com,ukrport.org.ua,"44° 29' 50"" N","34° 11' 4"" E",UAYAL,Harbor,Small,,
5182,ARE,Dibba Al-Fujairah,Port of Dibba Al-Fujairah,,"Dibba Al-Fujairah, Fujairah
United Arab Emirates",,,,,,"25° 36' 43"" N","56° 17' 32"" E",,Harbor,Small,,
5184,ARE,Fujairah,Port of Fujairah,PO Box 787,"Fujairah, Fujairah
United Arab Emirates",971 9 2228800,971 9 2228811,,GMS_POF@fujairahport.ae,www.fujairahport.ae,"25° 10' 42"" N","56° 21' 37"" E",,Seaport,Small,,
5199,GBR,Aberaeron,Port of Aberaeron,Aberaeron Harbour Authority,"Harbour Office
South Beach
Aberaeron, Ceredigion SA46 0BE
United Kingdom",44 1545 571645,44 1545 572573,,,,"52° 14' 34"" N","4° 15' 49"" W",GBABA,Harbor,Very Small,,
5201,GBR,Aberdour,Braefoot Bay Terminal,,"Aberdour
United Kingdom",,,,,,"56° 2' 10"" N","3° 18' 46"" W",GBBFB,"Pier, Jetty or Wharf",Small,,
5202,GBR,Aberdovey,Aberdovey Harbour,Aberdovey Port Authority,"Harbour Office
The Wharf
Aberdovey, Gwynedd LL35 0EB
United Kingdom",,,,,,"52° 32' 36"" N","4° 2' 37"" W",,Harbor,Very Small,,
5203,GBR,Acarsaid,Port of Acarsaid,Comhairle Nan Eilean Siar,"Balivanich, Isle of Benbecula HS7 5LA
United Kingdom",44 1870 602425,44 1870 602988,,harbourmaster@cne-siar.gov.uk,www.cne-siar.gov.uk/harbourmaster,"57° 4' 3"" N","7° 17' 38"" W",,"Pier, Jetty or Wharf",Very Small,,
5204,GBR,Aird Mhor,Port of Aird Mhor,Comhairle Nan Eilean Siar,"Balivanich, Isle of Benbecula HS7 5LA
United Kingdom",44 1870 602425,44 1870 602988,,harbourmaster@cne-siar.gov.uk,www.cne-siar.gov.uk/harbourmaster,"56° 57' 36"" N","7° 26' 28"" W",,"Pier, Jetty or Wharf",Very Small,,
5205,GBR,Appledore,Port of Appledore,Appledore Port Authority,"Port Office
Appledore, Devon
United Kingdom",,,,,,"51° 2' 44"" N","4° 11' 29"" W",GBAPP,"Pier, Jetty or Wharf",Very Small,,
5206,GBR,Arbroath,Port of Arbroath,Arbroath Port Authority,"Harbour Office
Angus Council
Arbroath DD11 1PD
United Kingdom",44 1241 872166,44 1241 878472,,harbourmaster@arbroathharbour.sol.co.uk,,"56° 33' 17"" N","2° 35' 2"" W",GBARB,Harbor,Small,,
5207,GBR,Ardglass,Ardglass Harbour,Northern Ireland Fishery Harbour Authority (NIFHA),"3 St Patricks Avenue
Downpatrick, County Down BT30 6DW
United Kingdom",028 4461 3844,028 4461 7128,,mccaughey@nifha.freeserve.co.uk,www.nifha.fsnet.co.uk,"54° 15' 41"" N","5° 36' 20"" W",,Harbor,Small,,
5208,GBR,Ardrishaig,Ardrishaig Harbor,,"Ardrishaig
United Kingdom",,,,,,"56° 0' 48"" N","5° 26' 45"" W",GBASG,Harbor,Small,,
5209,GBR,Ardrossan,Ardrossan Ferry Terminal,Clydeport Ltd,"The Ferry Terminal
Ardrossan, North Ayrshire KA22 8ED
United Kingdom",+44 1475 650 397,,,,www.calmac.co.uk/article/1940/Ardrossan,"55° 38' 22"" N","4° 49' 24"" W",GBARD,Ferry,Small,,
5210,GBR,Ardrossan,Clyde Marina Ltd,,"Harbour Rd
Ardrossan, North Ayrshire KA22 8DB
United Kingdom",+44 1294 607077,,,info@clydemarina.com,www.clydemarina.com,"55° 38' 26"" N","4° 49' 6"" W",,Marina,Small,,
5211,GBR,Ardveenish,Ardveenish Harbor,http://www.cne-siar.gov.uk/,"Ardveenish, Scotland
United Kingdom",,,,calum-macleod@cne-siar.gov.uk,www.cne-siar.gov.uk,"57° 0' 9"" N","7° 24' 33"" W",,"Pier, Jetty or Wharf",Small,,
5212,GBR,Aultbea,Aultbea Harbor,,"Aultbea
United Kingdom",,,,,,"57° 50' 0"" N","5° 35' 21"" W",,Harbor,Very Small,,
5213,GBR,Avoch,Avoch Harbor,Avoch Harbor Trust,"Pierhead
Avoch, Scotland IV9 8PT
United Kingdom",01381 622383,,,,www.avoch.org/content/harbour-0,"57° 34' 0"" N","4° 9' 58"" W",,Harbor,Small,,
5214,GBR,Axmouth,Axmouth Harbour,Axmouth Harbour Management Company,United Kingdom,07939 044109,,,,www.axeyachtclub.co.uk/Harbour/Information.htm,"50° 42' 12"" N","3° 3' 27"" W",,Harbor,Small,,
5215,GBR,Ayr,Port of Ayr,Associated British Ports,"ABP Ayr Port Office
North Harbour Street
Ayr, Scotland KA8 8AH
United Kingdom",01292 281 687,01292 287 787,,scresswell@abports.co.uk,www.abports.co.uk/custinfo/ports/ayr.htm,"55° 28' 6"" N","4° 38' 18"" W",GBAYR,Seaport,Small,,
5216,GBR,Balfour,Balfour Pier,Orkney Islands Council,"Department of Marine Services
Harbour Authority Building
Scapa, Scotland KW15 1SD
United Kingdom",44 1856 873636,44 1856 873012,,harbours@orkney.gov.uk,www.orkneyharbours.com,"59° 1' 52"" N","2° 54' 30"" W",,"Pier, Jetty or Wharf",Very Small,,
5217,GBR,Balintore,Balintore Harbor,Highland Council,"Balintore, Scotland
United Kingdom",01862 832793,,,,,"57° 45' 16"" N","3° 54' 37"" W",,Harbor,Small,,
5218,GBR,Ballantrae,Ballantrae Harbor,South Ayrshire Council,"Macadam House
34 Charlotte Street
Ayr, Scotland KA7 1EA
United Kingdom",01465 713648,,,,www.south-ayrshire.gov.uk,"55° 6' 17"" N","5° 0' 32"" W",,"Pier, Jetty or Wharf",Very Small,,
5219,GBR,Baltasound,Baltasound Harbour,Sullom Voe Harbour Authority,"Port Administration Building
Sella Ness
Sullom Voe, Shetland ZE2 9QR
United Kingdom",1806 242551,1806 242237,,ports@shetland.gov.uk,www.shetland.gov.uk/ports,"60° 45' 34"" N","0° 50' 17"" W",GBBSN,"Pier, Jetty or Wharf",Very Small,,
5220,GBR,Banff,Banff Harbour,Aberdeenshire Council,"Harbour Offices
Quayside
Banff, Banffshire
United Kingdom",01261 815544,01261 815544,,,www.aberdeenshire.gov.uk/harbours,"57° 40' 11"" N","2° 31' 21"" W",GBBFF,Harbor,Very Small,,
5221,GBR,Bangor,Port of Bangor,Bangor Port Authority,"North Down Borough Council
The Town Hall
Bangor BT20 4BT
United Kingdom",44 28 9145 3297,44 28 9145 3450,,,www.northdown.gov.uk,"54° 39' 54"" N","5° 40' 15"" W",GBBNG,Harbor,Small,,
5222,GBR,Barmouth,Barmouth Harbour,Barmouth Port Authority,"Harbour Office
The Quay
Barmouth, Gwynedd LL42 1HB
United Kingdom",44 1341 280671,44 1341 280671,,,,"52° 43' 5"" N","4° 3' 6"" W",,Harbor,Small,,
5223,GBR,Barrow,Port of Barrow,Associated British Ports,"ABP Barrow Port Office
Ramsden Dock Road
Barrow-in-Furness, Cumbria LA14 2TW
United Kingdom",01229 822 911,01229 835 822,,nridehalgh@abports.co.uk,www.abports.co.uk/custinfo/ports/barrow.htm,"54° 6' 8"" N","3° 13' 35"" W",,Seaport,Small,,
5224,GBR,Barrow Haven,Barrow Haven,Old Ferry Wharf Ltd,"Ferry Road
Barrow Haven,
North Lincs DN19 7ET
United Kingdom",01469 533335,01469 533336,,agency@oldferrywharf.com,www.oldferrywharf.com,"53° 41' 55"" N","0° 23' 36"" W",,Harbor,Small,,
5226,GBR,Bayble,Port of Bayble,Comhairle Nan Eilean Siar,"Balivanich, Isle of Benbecula HS7 5LA
United Kingdom",44 1870 602425,44 1870 602988,,harbourmaster@cne-siar.gov.uk,www.cne-siar.gov.uk/harbourmaster,"58° 11' 51"" N","6° 12' 28"" W",,"Pier, Jetty or Wharf",Very Small,,
5227,GBR,Beaulieu,Beaulieu Harbour,Beaulieu Enterprises Ltd,"Buckler's Hard
Harbour Masters Office
Beaulieu, Hampshire SO42 7XB
United Kingdom",1590 616200,1590 616211,,beaulieu@tcp.co.uk,www.beaulieu.co.uk,"50° 48' 5"" N","1° 25' 11"" W",GBBLU,Harbor,Small,,
5229,GBR,Bembridge,Bembridge Harbour,,"Harbour Office
The Duver, St Helens Quay
Ryde, Isle of Wight PO33 1YB
United Kingdom",01983 872828,01983 872922,,,,"50° 41' 35"" N","1° 5' 59"" W",GBBBP,Harbor,Small,,
5230,GBR,Berneray,Berneray Harbour,Comhairle Nan Eilean Siar,"Balivanich, Isle of Benbecula HS7 5LA
United Kingdom",44 1870 602425,44 1870 602988,,harbourmaster@cne-siar.gov.uk,www.cne-siar.gov.uk/harbourmaster,"57° 42' 50"" N","7° 10' 9"" W",,Harbor,Small,,
5231,GBR,Berwick,Port of Berwick,,"Harbour Masters Office
Tweedmouth
 Berwick-upon-Tweed, Northumberland  TD15 2AB
United Kingdom",44 1289 307404,44 1289 332854,,berwickharbour@onetel.com,www.portofberwick.co.uk,"55° 45' 48"" N","1° 59' 57"" W",,Harbor,Small,,
5232,GBR,Bideford,Bideford Harbour,Torridge District Council,"Harbour Office
Bideford EX39 2AG
United Kingdom",44 79673 33725,44 123 747 5834,,,,"51° 1' 6"" N","4° 12' 14"" W",GBBID,Harbor,Small,,
5233,GBR,Bird Port,Bird Port,Cardiff Stevedoring and Cargo Handling Company Limited,"Corporation Road
NewportGwent NP19 4RE
United Kingdom",44 1633 281040,44 1633 273826,,admin@birdport.co.uk,www.birdport.co.uk,"51° 33' 11"" N","2° 58' 1"" W",,Harbor,Small,,
5235,GBR,Blacktoft,Blacktoft Jetty,Associated British Ports,"Blacktoft, North Humberside DN14 7YW
United Kingdom",01430 440331,,,,,"53° 42' 25"" N","0° 43' 36"" W",,"Pier, Jetty or Wharf",Very Small,,
5236,GBR,Blyth,Port of Blyth,Blyth Port Authority,"South Harbour
Blyth, Northumberland NE24 3PB
United Kingdom",44 1670 352066,44 1670 368540,,enquiries@blythport.co.uk,www.portofblyth.co.uk,"55° 7' 43"" N","1° 30' 11"" W",GBBLY,Seaport,Small,,
5237,GBR,Boston,Port of Boston,Victoria Group,"Boston
Lincolnshire PE21 6BN
United Kingdom",44 0 1205 365571,44 0 1205 310126,,administrator@portofboston.co.uk,www.portofboston.co.uk,"52° 58' 8"" N","0° 1' 4"" W",GBBOS,River Port,Small,,
5238,GBR,Bowling,Bowling Harbor,,"Bowling
United Kingdom",,,,,,"55° 55' 46"" N","4° 28' 47"" W",GBBOW,Harbor,Very Small,,
5239,GBR,Braye,Braye Harbour,States of Alderney,"Harbour Office
Braye Harbour
Alderney, Channel Islands GY9 3XX
United Kingdom",,,,,,"49° 43' 32"" N","2° 11' 43"" W",,Harbor,Small,,
5240,GBR,Breasclete,Breasclete Harbour,Comhairle Nan Eilean Siar,"Balivanich, Isle of Benbecula HS7 5LA
United Kingdom",44 1870 602425,44 1870 602988,,harbourmaster@cne-siar.gov.uk,www.cne-siar.gov.uk/harbourmaster,"58° 12' 59"" N","6° 45' 20"" W",,"Pier, Jetty or Wharf",Very Small,,
5241,GBR,Breibhig,Port of Breibhig,Comhairle Nan Eilean Siar,"Balivanich, Isle of Benbecula HS7 5LA
United Kingdom",44 1870 602425,44 1870 602988,,harbourmaster@cne-siar.gov.uk,www.cne-siar.gov.uk/harbourmaster,"58° 16' 2"" N","6° 17' 39"" W",,Harbor,Small,,
5242,GBR,Bridgwater,Port of Bridgwater,Sedgemoor District Council,"Bridgwater House
King Square
Bridgwater TA6 3AR
United Kingdom",44 845 408 2540,,,,www.sedgemoor.gov.uk,"51° 7' 58"" N","3° 0' 17"" W",GBBRW,River Port,Small,,
5243,GBR,Bridlington,Bridlington Harbour,Bridlington Harbour Commission,"Gummers Wharf
West End
Bridlington, East Yorkshire YO15 3AN
United Kingdom",44 1262 670148,44 1262 602041,,,,"54° 4' 50"" N","0° 11' 25"" W",GBBRT,Harbor,Small,,
5244,GBR,Bridport,Bridport Harbour,Port Authority of Bridport,"Harbour Office
West Bay
Bridport, Dorset DT6 4HE
United Kingdom",44 1308 23222,,,,,"50° 42' 38"" N","2° 45' 47"" W",GBBRP,Harbor,Small,,
5245,GBR,Brightlingsea,Brightlingsea Harbour,Brightlingsea Harbour Commissioners,"4 Copperas Road
Brightlingsea, Essex CO7 0AP
United Kingdom",44 1206 302200,44 1206 308533,,,www.brightlingsea-town.co.uk/sailing/harbour_commissioners.htm,"51° 48' 17"" N","1° 1' 29"" E",GBBLS,Harbor,Small,,
